#,playlist,Song,Artist,Time,BPM,Genres,Parent Genres,Album,Album Date,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC,Duration (s),Duration (m),Duration,phase,process?,link
1,chacruna_baldwin,Standing Waves: 1976,Stuart Dempster,21:22,72,"ambient, drone, minimalism","Electronic, Classical",In The Great Abby Of Clement VI,1987-00-00,13,2,98,88,3,0,10,-32,D Major,4,7/19/18,1Q44liueFrUtcMqR71vWBm,New Albion Records,10B,US87H8710706,1282,21.367,0:21:22,onset,TRUE,https://open.spotify.com/track/1Q44liueFrUtcMqR71vWBm
2,chacruna_baldwin,Blues Nile,Jon Hassell,9:59,73,"ambient, minimalism, avant-garde, drone","Electronic, Classical",Vernal Equinox,1978-00-00,6,7,99,88,3,0,10,-28,G Minor,3,9/11/18,1X9TmaFt15Yg9V34rvjbhX,Ndeya,6A,GB5P57800004,601,10.017,0:10:01,onset,TRUE,https://open.spotify.com/track/1X9TmaFt15Yg9V34rvjbhX
3,chacruna_baldwin,Everlasting Moments,Mark Banning,23:32,86,"new age, ambient, drone","Electronic, New age",Journey to the Light,2/18/14,12,31,92,88,3,0,10,-15,C♯/D♭ Major,4,9/28/18,5RINRvcupIKAc3kM40SyP4,Students of Decay,3B,USCPT1410021,1413,23.550,0:23:33,onset,TRUE,https://open.spotify.com/track/5RINRvcupIKAc3kM40SyP4
4,chacruna_baldwin,Galatea's Guitar,Gábor Szabó,5:40,93,,,Dreams,1/1/17,57,40,36,73,9,0,10,-13,G#/A♭ Major,4,9/11/18,5YafdAyEYVePLz5QGCeD44,Skye Records,4B,QM4TW1748173,339,5.650,0:05:39,onset,TRUE,https://open.spotify.com/track/5YafdAyEYVePLz5QGCeD44
5,chacruna_baldwin,Tamalpais High (At About 3),David Crosby,3:32,121,"folk rock, singer-songwriter","Rock, Folk/Acoustic",If I Could Only Remember My Name,2/22/71,48,26,48,1,41,0,0,-18,B Minor,4,9/11/18,5DKCrbivQkzlCifKgGi2Ox,Rhino Atlantic,10A,USAT20105338,213,3.550,0:03:33,peak,TRUE,https://open.spotify.com/track/5DKCrbivQkzlCifKgGi2Ox
6,chacruna_baldwin,Journey In Satchidananda,"Alice Coltrane,Pharoah Sanders",6:36,98,"free jazz, jazz, hard bop",Jazz,Journey in Satchidananda,1971-00-00,18,54,2,0,21,0,10,-14,B Minor,3,7/19/18,2gG3ivmsfylVXLyIJvLXyN,GRP,10A,USMC17052076,396,6.600,0:06:36,peak,TRUE,https://open.spotify.com/track/2gG3ivmsfylVXLyIJvLXyN
7,chacruna_baldwin,Something About John Coltrane,"Alice Coltrane,Pharoah Sanders",9:40,117,"free jazz, jazz, hard bop",Jazz,Journey in Satchidananda,1971-00-00,30,56,17,3,36,0,10,-13,G#/A♭ Minor,3,7/19/18,6p1D7kXSeW6saOJteQ7orb,GRP,1A,USMC17052079,581,9.683,0:09:41,peak,TRUE,https://open.spotify.com/track/6p1D7kXSeW6saOJteQ7orb
8,chacruna_baldwin,Hallogallo,NEU!,10:07,153,"krautrock, proto-punk, space rock, art rock",Rock,NEU!,1972-00-00,62,78,12,83,77,0,0,-14,A Major,4,9/11/18,5ten0WtejUB4F0lGVFStyE,Groenland Records,11B,DEA340002063,607,10.117,0:10:07,peak,TRUE,https://open.spotify.com/track/5ten0WtejUB4F0lGVFStyE
9,chacruna_baldwin,Sonderangebot,NEU!,4:51,104,"krautrock, proto-punk, space rock, art rock",Rock,NEU!,1972-00-00,15,20,89,93,4,0,20,-24,E Minor,3,9/11/18,4928fr7y9XjYCip7dT8VUH,Groenland Records,9A,DEA340002064,291,4.850,0:04:51,peak,TRUE,https://open.spotify.com/track/4928fr7y9XjYCip7dT8VUH
10,chacruna_baldwin,Weissensee,NEU!,6:46,127,"krautrock, proto-punk, space rock, art rock",Rock,NEU!,1972-00-00,59,18,42,67,5,0,10,-18,D Major,4,9/11/18,2NTvSO3YMh7XAUocDbOMm6,Groenland Records,10B,DEA340002065,407,6.783,0:06:47,peak,TRUE,https://open.spotify.com/track/2NTvSO3YMh7XAUocDbOMm6
11,chacruna_baldwin,Sunrain,Ashra,7:32,130,"krautrock, space rock, new age, ambient, space music","Electronic, Rock, New age, Classical",New Age Of Earth,1/1/77,24,32,2,96,7,0,10,-16,D Major,4,9/11/18,7xrtYFSpcy2fT6xuyVZzFV,Virgin Records,10B,GBAAA7700153,453,7.550,0:07:33,peak,TRUE,https://open.spotify.com/track/7xrtYFSpcy2fT6xuyVZzFV
12,chacruna_baldwin,Deep Distance,Ashra,5:49,87,"krautrock, space rock, new age, ambient, space music","Electronic, Rock, New age, Classical",New Age Of Earth,1/1/77,12,24,5,92,22,0,10,-19,B Major,4,9/11/18,2cRQA17KKBy0pklGxGZ699,Virgin Records,1B,GBAAA7700154,350,5.833,0:05:50,peak,TRUE,https://open.spotify.com/track/2cRQA17KKBy0pklGxGZ699
13,chacruna_baldwin,77 Slightly Delayed,Ashra,6:50,128,"krautrock, space rock, new age, ambient, space music","Electronic, Rock, New age, Classical",Blackouts,1/1/78,50,41,78,87,41,0,20,-13,F#/G♭ Major,4,9/11/18,1TmlYsvU6XoXn0Bs6p5CNC,One Up,2B,GBAAA7800231,411,6.850,0:06:51,peak,TRUE,https://open.spotify.com/track/1TmlYsvU6XoXn0Bs6p5CNC
14,chacruna_baldwin,Midnight On Mars,Ashra,6:56,130,"krautrock, space rock, new age, ambient, space music","Electronic, Rock, New age, Classical",Blackouts,1/1/78,30,21,55,92,18,0,20,-16,G Major,5,9/11/18,5rVFG1UpzRO70YGdu634cK,One Up,9B,GBAAA7800230,416,6.933,0:06:56,peak,TRUE,https://open.spotify.com/track/5rVFG1UpzRO70YGdu634cK
15,chacruna_baldwin,Oasis,Ashra,3:46,109,"krautrock, space rock, new age, ambient, space music","Electronic, Rock, New age, Classical",Correlations,1/1/79,70,15,95,77,61,0,10,-21,D Major,4,9/11/18,3KyuU54Ui0dTtCI2Xkfkrh,One Up,10B,GBAAA7900290,226,3.767,0:03:46,peak,TRUE,https://open.spotify.com/track/3KyuU54Ui0dTtCI2Xkfkrh
16,chacruna_baldwin,Ocean Of Tenderness,Ashra,12:42,88,"krautrock, space rock, new age, ambient, space music","Electronic, Rock, New age, Classical",New Age Of Earth,1/1/77,11,19,71,92,4,0,20,-22,G Major,1,9/11/18,7K390g1jaEEG634ILDD4mW,Virgin Records,9B,GBAAA7700155,763,12.717,0:12:43,peak,TRUE,https://open.spotify.com/track/7K390g1jaEEG634ILDD4mW
17,chacruna_baldwin,A Rainbow in the Curved Air - Instrumental,Terry Riley,18:39,173,"minimalism, avant-garde, experimental, ambient, drone","Electronic, Classical, Rock",Terry Riley: A Rainbow in Curved Air & Poppy Nogood and the Phantom Band,1969-00-00,20,42,67,58,13,0,10,-17,D Major,4,9/11/18,0aGvcIUEdMq9PelZIGJOBU,Sony Classical,10B,USSM16901290,1127,18.783,0:18:47,peak,TRUE,https://open.spotify.com/track/0aGvcIUEdMq9PelZIGJOBU
18,chacruna_baldwin,Poppy Nogood and the Phantom Band - Instrumental,Terry Riley,21:38,88,"minimalism, avant-garde, experimental, ambient, drone","Electronic, Classical, Rock",Terry Riley: A Rainbow in Curved Air & Poppy Nogood and the Phantom Band,1969-00-00,9,20,87,93,3,0,10,-17,G Major,4,9/11/18,7yX6clhxwVHuKMNcCXAyB9,Sony Classical,9B,USSM16901289,1305,21.750,0:21:45,peak,TRUE,https://open.spotify.com/track/7yX6clhxwVHuKMNcCXAyB9
19,chacruna_baldwin,"Rainbows, I",Stephen Scott,5:53,105,"jazz, minimalism","Jazz, Classical",New Music For Bowed Piano,1999-00-00,42,39,86,96,11,0,20,-15,D#/E♭ Major,4,9/11/18,0VmoicH4EKejoj3z9zcNyp,New Albion Records,5B,US87H9910669,354,5.900,0:05:54,return,TRUE,https://open.spotify.com/track/0VmoicH4EKejoj3z9zcNyp
20,chacruna_baldwin,"Rainbows, II",Stephen Scott,9:15,186,"jazz, minimalism","Jazz, Classical",New Music For Bowed Piano,1999-00-00,46,16,77,92,12,0,20,-20,C Minor,4,9/11/18,2n7jmpcDvUVqzTXkiwRJSo,New Albion Records,5A,US87H9910670,555,9.250,0:09:15,return,TRUE,https://open.spotify.com/track/2n7jmpcDvUVqzTXkiwRJSo
21,chacruna_baldwin,"Music for Mallet Instruments, Voices and Organ",Steve Reich,16:58,136,"minimalism, avant-garde, classical",Classical,Phases,9/18/06,43,28,97,73,29,0,10,-19,C♯/D♭ Major,3,9/11/18,4lxunSFYkcTdsbxwg2Vpzx,Nonesuch,3B,USNO19022005,1019,16.983,0:16:59,return,TRUE,https://open.spotify.com/track/4lxunSFYkcTdsbxwg2Vpzx
22,chacruna_baldwin,Ah!,Popol Vuh,4:46,94,"krautrock, space rock, progressive rock, ambient","Electronic, Rock",Hosianna Mantra,1970-00-00,21,19,97,79,7,0,10,-17,G#/A♭ Major,3,9/11/18,62C7oq11SRC0TlY1xvMneC,BMG Rights Management GmbH,4B,DEA450524210,286,4.767,0:04:46,return,TRUE,https://open.spotify.com/track/62C7oq11SRC0TlY1xvMneC
23,chacruna_baldwin,Kyrie,Popol Vuh,5:23,110,"krautrock, space rock, progressive rock, ambient","Electronic, Rock",Hosianna Mantra,1970-00-00,25,24,99,74,7,0,0,-15,G Minor,3,9/11/18,072TpuTCtkmjAaxY7egG1f,BMG Rights Management GmbH,6A,DEA450524220,323,5.383,0:05:23,return,TRUE,https://open.spotify.com/track/072TpuTCtkmjAaxY7egG1f
24,chacruna_baldwin,Hosianna-Mantra,Popol Vuh,10:11,171,"krautrock, space rock, progressive rock, ambient","Electronic, Rock",Hosianna Mantra,1970-00-00,22,38,96,47,6,0,10,-12,F Minor,5,9/11/18,2QJHhVo4ETLw7TjYi4wFHY,BMG Rights Management GmbH,4A,DEA450524230,612,10.200,0:10:12,return,TRUE,https://open.spotify.com/track/2QJHhVo4ETLw7TjYi4wFHY
25,chacruna_baldwin,Abschied,Popol Vuh,3:14,81,"krautrock, space rock, progressive rock, ambient","Electronic, Rock",Hosianna Mantra,1970-00-00,22,27,97,83,4,0,30,-13,D Major,4,9/11/18,45UYc0T2kTWYjhMgTTMsvZ,BMG Rights Management GmbH,10B,DEA450524240,194,3.233,0:03:14,return,TRUE,https://open.spotify.com/track/45UYc0T2kTWYjhMgTTMsvZ
26,chacruna_baldwin,Segnung,Popol Vuh,6:07,97,"krautrock, space rock, progressive rock, ambient","Electronic, Rock",Hosianna Mantra,1970-00-00,20,15,95,82,4,0,0,-16,F#/G♭ Major,4,9/11/18,2MiJOG0xOSwY4vp2b3zzv8,BMG Rights Management GmbH,2B,DEA450524250,368,6.133,0:06:08,return,TRUE,https://open.spotify.com/track/2MiJOG0xOSwY4vp2b3zzv8
27,chacruna_baldwin,"Andacht, Pt. 1",Popol Vuh,0:47,137,"krautrock, space rock, progressive rock, ambient","Electronic, Rock",Hosianna Mantra,1970-00-00,27,1,94,99,4,0,0,-34,D Major,3,9/11/18,55wgxmzsIFXn8LWRCCVutH,BMG Rights Management GmbH,10B,DEA450524260,48,0.800,0:00:48,return,TRUE,https://open.spotify.com/track/55wgxmzsIFXn8LWRCCVutH
28,chacruna_baldwin,Wenn der Südwind weht,Roedelius,4:13,115,"krautrock, ambient, drone","Electronic, Rock",Wenn der Südwind weht,1981-00-00,45,19,75,86,23,0,10,-16,D Major,1,9/11/18,061p2ZMjkvKtbuc5swDz5t,Bureau B,10B,DELI50900187,254,4.233,0:04:14,return,TRUE,https://open.spotify.com/track/061p2ZMjkvKtbuc5swDz5t
29,chacruna_baldwin,Veilchenwurzeln,Roedelius,5:04,161,"krautrock, ambient, drone","Electronic, Rock",Wenn der Südwind weht,1981-00-00,26,63,71,93,29,0,10,-10,D Major,3,9/11/18,0W6GLni38O5IH7NrE1abah,Bureau B,10B,DELI50900188,304,5.067,0:05:04,return,TRUE,https://open.spotify.com/track/0W6GLni38O5IH7NrE1abah
30,chacruna_baldwin,Mein Freund Farouk,Roedelius,4:19,170,"krautrock, ambient, drone","Electronic, Rock",Wenn der Südwind weht,1981-00-00,42,36,92,99,12,0,10,-11,D Major,4,9/11/18,5bbdd1E9nhOpVwDExb2OhL,Bureau B,10B,DELI50900189,260,4.333,0:04:20,return,TRUE,https://open.spotify.com/track/5bbdd1E9nhOpVwDExb2OhL
31,chacruna_baldwin,Mutee,Roedelius,3:56,135,"krautrock, ambient, drone","Electronic, Rock",Wenn der Südwind weht,1981-00-00,57,74,82,34,84,0,30,-16,F#/G♭ Major,4,9/11/18,6o8tcwhpGFCBQWpc0zGUsj,Bureau B,2B,DELI50900190,237,3.950,0:03:57,return,TRUE,https://open.spotify.com/track/6o8tcwhpGFCBQWpc0zGUsj
32,chacruna_baldwin,Freudentanz,Roedelius,2:00,165,"krautrock, ambient, drone","Electronic, Rock",Wenn der Südwind weht,1981-00-00,45,47,55,86,36,0,10,-12,B Major,4,9/11/18,6zB73mwx3V9ahS3Olb4EM2,Bureau B,1B,DELI50900191,120,2.000,0:02:00,return,TRUE,https://open.spotify.com/track/6zB73mwx3V9ahS3Olb4EM2
33,chacruna_baldwin,Goldregen,Roedelius,1:04,204,"krautrock, ambient, drone","Electronic, Rock",Wenn der Südwind weht,1981-00-00,11,12,97,89,39,0,10,-34,C Major,3,9/11/18,1Ragk51wAgVQLMis5aMyLq,Bureau B,8B,DELI50900192,65,1.083,0:01:05,return,TRUE,https://open.spotify.com/track/1Ragk51wAgVQLMis5aMyLq
34,chacruna_baldwin,Auf leisen Sohlen,Roedelius,3:51,173,"krautrock, ambient, drone","Electronic, Rock",Wenn der Südwind weht,1981-00-00,34,36,69,95,26,0,30,-9,A#/B♭ Major,4,9/11/18,3BtY7xQFux9PtYD3K7KAp3,Bureau B,6B,DELI50900193,232,3.867,0:03:52,return,TRUE,https://open.spotify.com/track/3BtY7xQFux9PtYD3K7KAp3
35,chacruna_baldwin,Sonnengeflecht,Roedelius,3:29,101,"krautrock, ambient, drone","Electronic, Rock",Wenn der Südwind weht,1981-00-00,36,49,77,96,20,0,10,-18,B Major,4,9/11/18,34Tsmlc1lm6hcFXtQXVdCo,Bureau B,1B,DELI50900195,210,3.500,0:03:30,return,TRUE,https://open.spotify.com/track/34Tsmlc1lm6hcFXtQXVdCo
36,chacruna_baldwin,Bismillahi 'Rrahmani 'Rrahim,Harold Budd,18:27,84,"ambient, minimalism, shoegaze, drone","Electronic, Classical, Rock",The Pavilion Of Dreams,1978-00-00,12,5,96,86,3,0,10,-24,F#/G♭ Major,4,9/11/18,5oTnjavcEz8hENl2nlYmdx,Virgin Catalogue,2B,GBAAA7800295,1107,18.450,0:18:27,return,TRUE,https://open.spotify.com/track/5oTnjavcEz8hENl2nlYmdx
37,chacruna_baldwin,Let Us Go Into The House Of The Lord/Butterfly Sunday,Harold Budd,6:22,173,"ambient, minimalism, shoegaze, drone","Electronic, Classical, Rock",The Pavilion Of Dreams,1978-00-00,17,3,98,47,4,0,10,-23,C♯/D♭ Major,4,9/11/18,4z5mBEeCOoWqqbK8rOwDN1,Virgin Catalogue,3B,GBAAA7800296,383,6.383,0:06:23,return,TRUE,https://open.spotify.com/track/4z5mBEeCOoWqqbK8rOwDN1
38,chacruna_baldwin,Rosetti Noise/Chrystal Garden And A Coda,Harold Budd,14:19,56,"ambient, minimalism, shoegaze, drone","Electronic, Classical, Rock",The Pavilion Of Dreams,1978-00-00,9,2,96,96,3,0,0,-31,F Minor,4,9/11/18,2oWwrX6JGdRC4cUnJlYiWF,Virgin Catalogue,4A,GBAAA7800297,860,14.333,0:14:20,return,TRUE,https://open.spotify.com/track/2oWwrX6JGdRC4cUnJlYiWF
39,chacruna_baldwin,Juno,Harold Budd,8:20,79,"ambient, minimalism, shoegaze, drone","Electronic, Classical, Rock",The Pavilion Of Dreams,1978-00-00,13,3,98,79,3,0,0,-31,D#/E♭ Major,4,9/11/18,2H96z4OFcMTTopEgIX49ci,Virgin Catalogue,5B,GBAAA7800298,500,8.333,0:08:20,return,TRUE,https://open.spotify.com/track/2H96z4OFcMTTopEgIX49ci
1,chacruna_kelan_thomas2,Hello from the Edge of the Earth,Mary Lattimore,3:34,104,"ambient, art pop","Electronic, Pop",Hundreds of Days,5/18/18,55,15,94,91,18,0,0,-15,F#/G♭ Minor,4,12/2/18,4enSqzRLAs0h7s4n50uMAj,Ghostly International,11A,US2J71801703,214,3.567,0:03:34,onset,TRUE,https://open.spotify.com/track/4enSqzRLAs0h7s4n50uMAj
2,chacruna_kelan_thomas2,Moments Descend On My Windowpane,Rafael Anton Irisarri,5:14,80,"drone, ambient, dark ambient, neoclassical","Electronic, Classical",SMM: Context,3/1/11,23,17,97,82,7,0,0,-19,D Major,4,12/2/18,57lPerHiLsjMX8NSnGZNPW,Ghostly International,10B,US2J71103309,314,5.233,0:05:14,onset,TRUE,https://open.spotify.com/track/57lPerHiLsjMX8NSnGZNPW
3,chacruna_kelan_thomas2,Subtext,"John Foxx,Harold Budd",5:59,70,"synthpop, ambient, new wave, cold wave, minimalism, shoegaze, drone","Electronic, Rock, Classical, Pop",Translucence + Drift Music,8/25/03,11,0,99,89,4,0,0,-33,A Minor,3,12/2/18,4Piypso6HAayTb3FwJIIaW,Metamatic Records,8A,GBAFR0310063,360,6.000,0:06:00,onset,TRUE,https://open.spotify.com/track/4Piypso6HAayTb3FwJIIaW
4,chacruna_kelan_thomas2,Spoken Roses,"John Foxx,Harold Budd",6:20,69,"synthpop, ambient, new wave, cold wave, minimalism, shoegaze, drone","Electronic, Rock, Classical, Pop",Translucence + Drift Music,8/25/03,18,4,97,86,4,0,10,-30,C♯/D♭ Major,4,12/2/18,10IzKDk1QN1GU8SA0zDhVu,Metamatic Records,3B,GBAFR0310064,380,6.333,0:06:20,onset,TRUE,https://open.spotify.com/track/10IzKDk1QN1GU8SA0zDhVu
5,chacruna_kelan_thomas2,Adult,"John Foxx,Harold Budd",3:03,72,"synthpop, ambient, new wave, cold wave, minimalism, shoegaze, drone","Electronic, Rock, Classical, Pop",Translucence + Drift Music,8/25/03,31,4,97,94,12,0,10,-24,E Minor,3,12/2/18,28yHFFhnxKIxiHuIo9IV7y,Metamatic Records,9A,GBAFR0310066,184,3.067,0:03:04,onset,TRUE,https://open.spotify.com/track/28yHFFhnxKIxiHuIo9IV7y
6,chacruna_kelan_thomas2,Against The Sky - 2005 Digital Remaster,"Harold Budd,Brian Eno",4:52,70,"ambient, minimalism, shoegaze, drone, art rock, krautrock, glam rock","Electronic, Rock, Classical",The Pearl,1984-00-00,12,0,99,82,3,0,10,-37,A#/B♭ Minor,4,12/2/18,50mwGp3PgKoZldhBvfy2cf,Virgin Catalogue,3A,GBAAA0500420,292,4.867,0:04:52,onset,TRUE,https://open.spotify.com/track/50mwGp3PgKoZldhBvfy2cf
7,chacruna_kelan_thomas2,Bourdon,Ashley Bellouin,18:09,140,,,Ballads,11/11/16,18,22,55,91,2,0,10,-15,G Major,4,12/2/18,5TSpunepFlqCREv4bvgvPm,Drawing Room Records,9B,USA2B1617124,1089,18.150,0:18:09,onset,TRUE,https://open.spotify.com/track/5TSpunepFlqCREv4bvgvPm
8,chacruna_kelan_thomas2,Set Adrift,Windy & Carl,6:35,82,"drone, ambient, shoegaze, dream pop, space rock","Electronic, Pop, Rock",Depths,1998-00-00,8,15,98,93,3,0,10,-20,E Minor,3,12/2/18,1jXmGkMEGu3rPPtPsN3Yjp,kranky,9A,USI4R0401726,395,6.583,0:06:35,onset,TRUE,https://open.spotify.com/track/1jXmGkMEGu3rPPtPsN3Yjp
9,chacruna_kelan_thomas2,Soul And Onward,Do Make Say Think,5:31,205,"post-rock, math rock",Rock,& Yet & Yet,3/18/02,25,36,12,84,31,0,10,-13,D#/E♭ Major,3,12/2/18,2AZfFM5kk511ekIkiTWY0d,Constellation,5B,CACQ20702006,331,5.517,0:05:31,peak,TRUE,https://open.spotify.com/track/2AZfFM5kk511ekIkiTWY0d
10,chacruna_kelan_thomas2,I Set My Face to the Hillside,Tortoise,6:08,106,"post-rock, math rock, krautrock, slowcore","Rock, Folk/Acoustic",TNT,3/10/98,57,33,17,55,30,0,80,-16,F Minor,5,12/2/18,0Jb4ZNkcOLkl98RHt5H0pq,Thrill Jockey,4A,USTJ20305004,369,6.150,0:06:09,peak,TRUE,https://open.spotify.com/track/0Jb4ZNkcOLkl98RHt5H0pq
11,chacruna_kelan_thomas2,Peacock Tail,Boards of Canada,5:24,171,"idm, ambient, trip hop, downtempo, electronic","Electronic, Pop",The Campfire Headphase,10/17/05,64,48,17,92,46,0,0,-13,D Major,4,12/2/18,2HHAxkrJbuWZ7JWdxYbsWO,Warp Records,10B,GBBPW0500097,325,5.417,0:05:25,peak,TRUE,https://open.spotify.com/track/2HHAxkrJbuWZ7JWdxYbsWO
12,chacruna_kelan_thomas2,Aquarium,Casino Versus Japan,4:59,75,"idm, drone, ambient, downtempo, space rock","Electronic, Rock",Whole Numbers Play The Basics,2002-00-00,61,37,77,95,49,0,20,-15,C♯/D♭ Major,3,12/2/18,1u4qLLYs866O1PArVR5pPs,Carpark Records,3B,US22N0401803,299,4.983,0:04:59,peak,TRUE,https://open.spotify.com/track/1u4qLLYs866O1PArVR5pPs
13,chacruna_kelan_thomas2,ふわっと,2814,6:36,140,"vaporwave, ambient","Electronic, Pop",新しい日の誕生,1/21/15,21,20,96,94,4,0,10,-17,C♯/D♭ Major,4,12/2/18,6cNzmBNjtrrCTbRJ4NITk3,Dream Catalogue,3B,USA2P1501868,396,6.600,0:06:36,peak,TRUE,https://open.spotify.com/track/6cNzmBNjtrrCTbRJ4NITk3
14,chacruna_kelan_thomas2,Track3a (2waynice),Keith Fullerton Whitman,5:30,69,"ambient, drone, avant-garde","Electronic, Classical",Playthroughs,10/1/02,29,0,99,13,81,0,0,-32,E Major,3,12/2/18,0jV5pkyZByn7pV12Rzbtuu,kranky,12B,USI4R0401973,331,5.517,0:05:31,peak,TRUE,https://open.spotify.com/track/0jV5pkyZByn7pV12Rzbtuu
15,chacruna_kelan_thomas2,Ostinato,Eluvium,6:08,68,"post-rock, ambient, drone, neoclassical","Electronic, Classical, Rock",Copia,6/19/07,6,15,56,89,3,0,10,-16,D Major,3,12/2/18,3TZvGYK2FbhWEmgua8yDUC,Temporary Residence Ltd.,10B,USY6C0711010,369,6.150,0:06:09,peak,TRUE,https://open.spotify.com/track/3TZvGYK2FbhWEmgua8yDUC
16,chacruna_kelan_thomas2,Sigur 2 (Untitled),Sigur Rós,7:33,128,"post-rock, dream pop","Pop, Rock",(Untitled),10/29/02,21,27,63,85,4,0,30,-15,C Minor,4,12/2/18,6a4aOhIYhn4CRrPTOu2ZG8,Interscope,5A,GBDCA0200190,456,7.600,0:07:36,peak,TRUE,https://open.spotify.com/track/6a4aOhIYhn4CRrPTOu2ZG8
17,chacruna_kelan_thomas2,Laughter In The Dark,Robin Guthrie,3:12,125,"ambient, drone, space music, dream pop, shoegaze","Electronic, Pop, Rock, Classical",Songs To Help My Children Sleep,10/10/09,20,22,99,96,4,0,10,-17,D Major,4,12/2/18,672NERJGK51lauK4EI0UTT,Soleil Après Minuit,10B,GBLMA0906101,193,3.217,0:03:13,peak,TRUE,https://open.spotify.com/track/672NERJGK51lauK4EI0UTT
18,chacruna_kelan_thomas2,The Harbinger,Julianna Barwick,5:50,66,"ambient, drone, art pop","Electronic, Pop",Nepenthe,8/20/13,9,30,97,91,3,0,10,-15,F Major,4,12/2/18,4Mlr1J0dbMv5mAUZgmN9ks,Dead Oceans,7B,USJ5G1311102,351,5.850,0:05:51,peak,TRUE,https://open.spotify.com/track/4Mlr1J0dbMv5mAUZgmN9ks
19,chacruna_kelan_thomas2,For My Sister,Hammock,6:24,77,"post-rock, ambient, space music, drone","Electronic, Rock, Classical",Mysterium,8/25/17,7,9,80,95,4,0,10,-22,A#/B♭ Major,3,12/2/18,531JzFp9baVgXFbSOzrQ4U,Hammock Music,6B,US7QT1700009,385,6.417,0:06:25,peak,TRUE,https://open.spotify.com/track/531JzFp9baVgXFbSOzrQ4U
20,chacruna_kelan_thomas2,Sketch 1,Tim Hecker,7:09,68,"drone, ambient, dark ambient, idm, experimental, minimalism","Electronic, Rock, Classical",Dropped Pianos,10/10/11,14,31,99,93,17,0,10,-15,G#/A♭ Minor,3,12/2/18,6tuU2IcYZaAkYBRXBbmosn,kranky,1A,USNCB1116101,430,7.167,0:07:10,peak,TRUE,https://open.spotify.com/track/6tuU2IcYZaAkYBRXBbmosn
21,chacruna_kelan_thomas2,Öldurót - Island Songs IV,"Ólafur Arnalds,Atli Örvarsson,SinfoniaNord",4:28,146,"neoclassical, minimalism",Classical,Island Songs,10/28/16,13,13,93,92,7,0,10,-16,A#/B♭ Minor,4,12/2/18,7gOi88gP4o1uv1kaL02yBB,Mercury Classics,3A,GBUM71603247,269,4.483,0:04:29,peak,TRUE,https://open.spotify.com/track/7gOi88gP4o1uv1kaL02yBB
22,chacruna_kelan_thomas2,A Song That Will Help You Remember to Forget,Slow Dancing Society,6:14,150,"post-rock, ambient","Electronic, Rock",The Sound of Lights When Dim,2006-00-00,56,6,96,90,18,0,0,-25,F#/G♭ Major,3,12/2/18,0itMKInovica9ugQZRTx5p,Hidden Shoal,2B,USJ3V1300237,374,6.233,0:06:14,peak,TRUE,https://open.spotify.com/track/0itMKInovica9ugQZRTx5p
23,chacruna_kelan_thomas2,An Extension,Kyle Bobby Dunn,7:47,68,"drone, space music, ambient, neoclassical","Electronic, Classical",Fragments and Compositions Of,2/28/14,17,18,91,94,3,0,10,-20,D Major,4,12/2/18,6r7uCTrCK4tpznfZxUYmLv,Low-Point,10B,DEX260992230,467,7.783,0:07:47,peak,TRUE,https://open.spotify.com/track/6r7uCTrCK4tpznfZxUYmLv
24,chacruna_kelan_thomas2,The Sinking of the Sky,Marielle V Jakobsons,8:49,136,"drone, ambient, dark ambient",Electronic,Star Core,8/19/16,15,21,76,88,3,0,0,-15,G Major,3,12/2/18,447hHD4l6pNK2SOYL48cvj,Thrill Jockey,9B,USTJ21641906,529,8.817,0:08:49,peak,TRUE,https://open.spotify.com/track/447hHD4l6pNK2SOYL48cvj
25,chacruna_kelan_thomas2,Requiem for the Static King Part 1,A Winged Victory for the Sullen,2:45,171,"neoclassical, ambient, drone, minimalism","Electronic, Classical",A Winged Victory for the Sullen,9/12/11,8,14,84,81,4,0,10,-22,B Major,4,12/2/18,43kIdtVGy6l5207N9UgHRF,kranky,1B,USNCB1115702,166,2.767,0:02:46,peak,TRUE,https://open.spotify.com/track/43kIdtVGy6l5207N9UgHRF
26,chacruna_kelan_thomas2,Requiem for the Static King Part 2,A Winged Victory for the Sullen,7:37,173,"neoclassical, ambient, drone, minimalism","Electronic, Classical",A Winged Victory for the Sullen,9/12/11,8,6,74,96,3,0,10,-25,F#/G♭ Major,3,12/2/18,4X2eQcDDf1OlfH8vxMGoSb,kranky,2B,USNCB1115703,463,7.717,0:07:43,peak,TRUE,https://open.spotify.com/track/4X2eQcDDf1OlfH8vxMGoSb
27,chacruna_kelan_thomas2,Christmas Song,Mogwai,3:26,100,"post-rock, shoegaze",Rock,Ep+6,8/23/00,63,14,66,92,5,0,10,-13,D Major,4,12/2/18,3f4STDGCtHSCSPLkINavUE,Chemikal Underground,10B,GBCGR9960013,207,3.450,0:03:27,peak,TRUE,https://open.spotify.com/track/3f4STDGCtHSCSPLkINavUE
